Year                 ,Drug_Status
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Don't know
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Don't know
2012,Not applicable
2012,About right
2012,Not applicable
2012,About right
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,About right
2012,Not applicable
2012,Too little
2012,Don't know
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Don't know
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Don't know
2012,About right
2012,Not applicable
2012,Too little
2012,About right
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too little
2012,Don't know
2012,Not applicable
2012,Too little
2012,Not applicable
2012,About right
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too little
2012,Too little
2012,Too much
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Too little
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Too little
2012,About right
2012,Too little
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,Don't know
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,About right
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Too little
2012,Not applicable
2012,About right
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,About right
2012,Too much
2012,Not applicable
2012,Too much
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Too much
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,About right
2012,Too little
2012,Too little
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too much
2012,Not applicable
2012,Don't know
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Too much
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,About right
2012,About right
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Don't know
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too much
2012,Don't know
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Don't know
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,About right
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Too much
2012,Too little
2012,Too much
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too little
2012,Too much
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too much
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Don't know
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,About right
2012,Too little
2012,Not applicable
2012,Don't know
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,About right
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,About right
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,About right
2012,Not applicable
2012,Too little
2012,About right
2012,Not applicable
2012,Too little
2012,Too much
2012,Too little
2012,About right
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Too little
2012,About right
2012,Not applicable
2012,About right
2012,About right
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too little
2012,Too much
2012,Too little
2012,Too little
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too much
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Too much
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,About right
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too much
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too much
2012,Too little
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,About right
2012,Not applicable
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,About right
2012,Too little
2012,About right
2012,Not applicable
2012,About right
2012,Too little
2012,Too little
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Too much
2012,Not applicable
2012,About right
2012,Not applicable
2012,Too little
2012,Not applicable
2012,Not applicable
2012,Not applicable
2012,Don't know
2012,Too little
2012,Not applicable
2012,Too little
2012,Too little
2012,Not applicable
2012,Too little
2014,About right
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Don't know
2014,About right
2014,About right
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,About right
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,About right
2014,About right
2014,Not applicable
2014,Not applicable
2014,Don't know
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Too much
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Not applicable
2014,Too little
2014,Don't know
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too much
2014,Too little
2014,Too little
2014,Too much
2014,Too little
2014,About right
2014,Too little
2014,Too much
2014,Too little
2014,Too much
2014,Not applicable
2014,Don't know
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,Too little
2014,Don't know
2014,Not applicable
2014,About right
2014,Too little
2014,Not applicable
2014,About right
2014,Too little
2014,Too little
2014,About right
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,About right
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Too little
2014,Too little
2014,Too much
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too much
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,About right
2014,About right
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too much
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too much
2014,About right
2014,Not applicable
2014,Don't know
2014,Not applicable
2014,About right
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Too much
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,About right
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,Not applicable
2014,Too little
2014,Too much
2014,Too little
2014,Too little
2014,About right
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Too much
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Don't know
2014,About right
2014,Too little
2014,Not applicable
2014,About right
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Too much
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too much
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Don't know
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too little
2014,Not applicable
2014,About right
2014,Too little
2014,Too little
2014,Not applicable
2014,Too much
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too much
2014,Too little
2014,Don't know
2014,Too much
2014,Don't know
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too little
2014,Too much
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Too little
2014,Not applicable
2014,Too much
2014,Not applicable
2014,About right
2014,Too much
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too much
2014,Too little
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Don't know
2014,Not applicable
2014,Too little
2014,About right
2014,About right
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,Too little
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Don't know
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Don't know
2014,Too little
2014,Too much
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Don't know
2014,About right
2014,Too little
2014,Not applicable
2014,Too little
2014,Don't know
2014,Too little
2014,About right
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,About right
2014,Too little
2014,Too much
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,About right
2014,About right
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Too little
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Don't know
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Too much
2014,About right
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,Too little
2014,About right
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too little
2014,Not applicable
2014,Too much
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Don't know
2014,Too little
2014,Too little
2014,Too much
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,Too much
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Don't know
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Don't know
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too much
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Don't know
2014,Too little
2014,About right
2014,Don't know
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Too little
2014,About right
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,About right
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Don't know
2014,Not applicable
2014,Not applicable
2014,About right
2014,About right
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,About right
2014,About right
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Too much
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,About right
2014,Not applicable
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too little
2014,Too little
2014,Not applicable
2014,About right
2014,Too much
2014,About right
2014,About right
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,About right
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Not applicable
2014,Too much
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Too little
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,About right
2014,Too little
2014,Too much
2014,Not applicable
2014,Too little
2014,Don't know
2014,Too little
2014,About right
2014,Not applicable
2014,Too little
2014,Too much
2014,Too much
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,About right
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,About right
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Too much
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too much
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too much
2014,Too little
2014,Too much
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Don't know
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Don't know
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,About right
2014,About right
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,About right
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,About right
2014,About right
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Too little
2014,Not applicable
2014,Too much
2014,About right
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Too little
2014,Not applicable
2014,Too much
2014,About right
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,Not applicable
2014,About right
2014,Not applicable
2014,Too little
2014,Too little
2014,Too little
2014,Too little
2014,About right
2014,Too little
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Not applicable
2014,Too little
2014,About right
